start;payout_offer;payout_accept;fee
21001;185700681;14299319;300000
21002;185687077;14312923;300000
21003;185673475;14326525;300000
21004;185659874;14340126;300000
21005;185646275;14353725;300000
21006;185632676;14367324;300000
21007;185619079;14380921;300000
21008;185605484;14394516;300000
21009;185591889;14408111;300000
21010;185578296;14421704;300000
21011;185564704;14435296;300000
21012;185551114;14448886;300000
21013;185537524;14462476;300000
21014;185523936;14476064;300000
21015;185510350;14489650;300000
21016;185496764;14503236;300000
21017;185483180;14516820;300000
21018;185469597;14530403;300000
21019;185456016;14543984;300000
21020;185442436;14557564;300000
21021;185428857;14571143;300000
21022;185415279;14584721;300000
21023;185401703;14598297;300000
21024;185388128;14611872;300000
21025;185374554;14625446;300000
21026;185360982;14639018;300000
21027;185347410;14652590;300000
21028;185333841;14666159;300000
21029;185320272;14679728;300000
21030;185306705;14693295;300000
21031;185293139;14706861;300000
21032;185279574;14720426;300000
21033;185266011;14733989;300000
21034;185252448;14747552;300000
21035;185238888;14761112;300000
21036;185225328;14774672;300000
21037;185211770;14788230;300000
21038;185198213;14801787;300000
21039;185184657;14815343;300000
21040;185171103;14828897;300000
21041;185157550;14842450;300000
21042;185143998;14856002;300000
21043;185130447;14869553;300000
21044;185116898;14883102;300000
21045;185103350;14896650;300000
21046;185089803;14910197;300000
21047;185076258;14923742;300000
21048;185062714;14937286;300000
21049;185049171;14950829;300000
21050;185035629;14964371;300000
21051;185022089;14977911;300000
21052;185008550;14991450;300000
21053;184995013;15004987;300000
21054;184981476;15018524;300000
21055;184967941;15032059;300000
21056;184954407;15045593;300000
21057;184940875;15059125;300000
21058;184927344;15072656;300000
21059;184913814;15086186;300000
21060;184900285;15099715;300000
21061;184886758;15113242;300000
21062;184873231;15126769;300000
21063;184859707;15140293;300000
21064;184846183;15153817;300000
21065;184832661;15167339;300000
21066;184819140;15180860;300000
21067;184805620;15194380;300000
21068;184792102;15207898;300000
21069;184778585;15221415;300000
21070;184765069;15234931;300000
21071;184751554;15248446;300000
21072;184738041;15261959;300000
21073;184724529;15275471;300000
21074;184711018;15288982;300000
21075;184697509;15302491;300000
21076;184684001;15315999;300000
21077;184670494;15329506;300000
21078;184656988;15343012;300000
21079;184643484;15356516;300000
21080;184629981;15370019;300000
21081;184616479;15383521;300000
21082;184602979;15397021;300000
21083;184589480;15410520;300000
21084;184575982;15424018;300000
21085;184562485;15437515;300000
21086;184548990;15451010;300000
21087;184535496;15464504;300000
21088;184522003;15477997;300000
21089;184508512;15491488;300000
21090;184495021;15504979;300000
21091;184481532;15518468;300000
21092;184468045;15531955;300000
21093;184454558;15545442;300000
21094;184441073;15558927;300000
21095;184427589;15572411;300000
21096;184414107;15585893;300000
21097;184400626;15599374;300000
21098;184387146;15612854;300000
21099;184373667;15626333;300000
21100;184360190;15639810;300000
21101;184346713;15653287;300000
21102;184333239;15666761;300000
21103;184319765;15680235;300000
21104;184306293;15693707;300000
21105;184292822;15707178;300000
21106;184279352;15720648;300000
21107;184265883;15734117;300000
21108;184252416;15747584;300000
21109;184238950;15761050;300000
21110;184225486;15774514;300000
21111;184212022;15787978;300000
21112;184198560;15801440;300000
21113;184185099;15814901;300000
21114;184171640;15828360;300000
21115;184158181;15841819;300000
21116;184144724;15855276;300000
21117;184131269;15868731;300000
21118;184117814;15882186;300000
21119;184104361;15895639;300000
21120;184090909;15909091;300000
21121;184077458;15922542;300000
21122;184064009;15935991;300000
21123;184050561;15949439;300000
21124;184037114;15962886;300000
21125;184023669;15976331;300000
21126;184010224;15989776;300000
21127;183996781;16003219;300000
21128;183983340;16016660;300000
21129;183969899;16030101;300000
21130;183956460;16043540;300000
21131;183943022;16056978;300000
21132;183929585;16070415;300000
21133;183916150;16083850;300000
21134;183902716;16097284;300000
21135;183889283;16110717;300000
21136;183875852;16124148;300000
21137;183862421;16137579;300000
21138;183848992;16151008;300000
21139;183835565;16164435;300000
21140;183822138;16177862;300000
21141;183808713;16191287;300000
21142;183795289;16204711;300000
21143;183781866;16218134;300000
21144;183768445;16231555;300000
21145;183755025;16244975;300000
21146;183741606;16258394;300000
21147;183728188;16271812;300000
21148;183714772;16285228;300000
21149;183701357;16298643;300000
21150;183687943;16312057;300000
21151;183674531;16325469;300000
21152;183661120;16338880;300000
21153;183647710;16352290;300000
21154;183634301;16365699;300000
21155;183620893;16379107;300000
21156;183607487;16392513;300000
21157;183594082;16405918;300000
21158;183580679;16419321;300000
21159;183567276;16432724;300000
21160;183553875;16446125;300000
21161;183540475;16459525;300000
21162;183527077;16472923;300000
21163;183513680;16486320;300000
21164;183500284;16499716;300000
21165;183486889;16513111;300000
21166;183473495;16526505;300000
21167;183460103;16539897;300000
21168;183446712;16553288;300000
21169;183433322;16566678;300000
21170;183419934;16580066;300000
21171;183406547;16593453;300000
21172;183393161;16606839;300000
21173;183379776;16620224;300000
21174;183366393;16633607;300000
21175;183353011;16646989;300000
21176;183339630;16660370;300000
21177;183326250;16673750;300000
21178;183312872;16687128;300000
21179;183299495;16700505;300000
21180;183286119;16713881;300000
21181;183272744;16727256;300000
21182;183259371;16740629;300000
21183;183245999;16754001;300000
21184;183232628;16767372;300000
21185;183219259;16780741;300000
21186;183205891;16794109;300000
21187;183192524;16807476;300000
21188;183179158;16820842;300000
21189;183165794;16834206;300000
21190;183152430;16847570;300000
21191;183139068;16860932;300000
21192;183125708;16874292;300000
21193;183112348;16887652;300000
21194;183098990;16901010;300000
21195;183085633;16914367;300000
21196;183072278;16927722;300000
21197;183058923;16941077;300000
21198;183045570;16954430;300000
21199;183032219;16967781;300000
21200;183018868;16981132;300000
21201;183005519;16994481;300000
21202;182992171;17007829;300000
21203;182978824;17021176;300000
21204;182965478;17034522;300000
21205;182952134;17047866;300000
21206;182938791;17061209;300000
21207;182925449;17074551;300000
21208;182912109;17087891;300000
21209;182898769;17101231;300000
21210;182885431;17114569;300000
21211;182872095;17127905;300000
21212;182858759;17141241;300000
21213;182845425;17154575;300000
21214;182832092;17167908;300000
21215;182818760;17181240;300000
21216;182805430;17194570;300000
21217;182792101;17207899;300000
21218;182778773;17221227;300000
21219;182765446;17234554;300000
21220;182752121;17247879;300000
21221;182738796;17261204;300000
21222;182725474;17274526;300000
21223;182712152;17287848;300000
21224;182698832;17301168;300000
21225;182685512;17314488;300000
21226;182672194;17327806;300000
21227;182658878;17341122;300000
21228;182645562;17354438;300000
21229;182632248;17367752;300000
21230;182618935;17381065;300000
21231;182605624;17394376;300000
21232;182592313;17407687;300000
21233;182579004;17420996;300000
21234;182565697;17434303;300000
21235;182552390;17447610;300000
21236;182539085;17460915;300000
21237;182525780;17474220;300000
21238;182512478;17487522;300000
21239;182499176;17500824;300000
21240;182485876;17514124;300000
21241;182472577;17527423;300000
21242;182459279;17540721;300000
21243;182445982;17554018;300000
21244;182432687;17567313;300000
21245;182419393;17580607;300000
21246;182406100;17593900;300000
21247;182392808;17607192;300000
21248;182379518;17620482;300000
21249;182366229;17633771;300000
21250;182352941;17647059;300000
21251;182339655;17660345;300000
21252;182326369;17673631;300000
21253;182313085;17686915;300000
21254;182299802;17700198;300000
21255;182286521;17713479;300000
21256;182273240;17726760;300000
21257;182259961;17740039;300000
21258;182246684;17753316;300000
21259;182233407;17766593;300000
21260;182220132;17779868;300000
21261;182206858;17793142;300000
21262;182193585;17806415;300000
21263;182180313;17819687;300000
21264;182167043;17832957;300000
21265;182153774;17846226;300000
21266;182140506;17859494;300000
21267;182127239;17872761;300000
21268;182113974;17886026;300000
21269;182100710;17899290;300000
21270;182087447;17912553;300000
21271;182074186;17925814;300000
21272;182060925;17939075;300000
21273;182047666;17952334;300000
21274;182034408;17965592;300000
21275;182021152;17978848;300000
21276;182007896;17992104;300000
21277;181994642;18005358;300000
21278;181981389;18018611;300000
21279;181968138;18031862;300000
21280;181954887;18045113;300000
21281;181941638;18058362;300000
21282;181928390;18071610;300000
21283;181915144;18084856;300000
21284;181901898;18098102;300000
21285;181888654;18111346;300000
21286;181875411;18124589;300000
21287;181862169;18137831;300000
21288;181848929;18151071;300000
21289;181835690;18164310;300000
21290;181822452;18177548;300000
21291;181809215;18190785;300000
21292;181795980;18204020;300000
21293;181782746;18217254;300000
21294;181769513;18230487;300000
21295;181756281;18243719;300000
21296;181743050;18256950;300000
21297;181729821;18270179;300000
21298;181716593;18283407;300000
21299;181703366;18296634;300000
21300;181690141;18309859;300000
21301;181676917;18323083;300000
21302;181663694;18336306;300000
21303;181650472;18349528;300000
21304;181637251;18362749;300000
21305;181624032;18375968;300000
21306;181610814;18389186;300000
21307;181597597;18402403;300000
21308;181584381;18415619;300000
21309;181571167;18428833;300000
21310;181557954;18442046;300000
21311;181544742;18455258;300000
21312;181531532;18468468;300000
21313;181518322;18481678;300000
21314;181505114;18494886;300000
21315;181491907;18508093;300000
21316;181478701;18521299;300000
21317;181465497;18534503;300000
21318;181452294;18547706;300000
21319;181439092;18560908;300000
21320;181425891;18574109;300000
21321;181412692;18587308;300000
21322;181399493;18600507;300000
21323;181386296;18613704;300000
21324;181373101;18626899;300000
21325;181359906;18640094;300000
21326;181346713;18653287;300000
21327;181333521;18666479;300000
21328;181320330;18679670;300000
21329;181307141;18692859;300000
21330;181293952;18706048;300000
21331;181280765;18719235;300000
21332;181267579;18732421;300000
21333;181254395;18745605;300000
21334;181241211;18758789;300000
21335;181228029;18771971;300000
21336;181214848;18785152;300000
21337;181201668;18798332;300000
21338;181188490;18811510;300000
21339;181175313;18824687;300000
21340;181162137;18837863;300000
21341;181148962;18851038;300000
21342;181135789;18864211;300000
21343;181122616;18877384;300000
21344;181109445;18890555;300000
21345;181096275;18903725;300000
21346;181083107;18916893;300000
21347;181069940;18930060;300000
21348;181056773;18943227;300000
21349;181043609;18956391;300000
21350;181030445;18969555;300000
21351;181017283;18982717;300000
21352;181004121;18995879;300000
21353;180990961;19009039;300000
21354;180977803;19022197;300000
21355;180964645;19035355;300000
21356;180951489;19048511;300000
21357;180938334;19061666;300000
21358;180925180;19074820;300000
21359;180912028;19087972;300000
21360;180898876;19101124;300000
21361;180885726;19114274;300000
21362;180872577;19127423;300000
21363;180859430;19140570;300000
21364;180846283;19153717;300000
21365;180833138;19166862;300000
21366;180819994;19180006;300000
21367;180806852;19193148;300000
21368;180793710;19206290;300000
21369;180780570;19219430;300000
21370;180767431;19232569;300000
21371;180754293;19245707;300000
21372;180741157;19258843;300000
21373;180728021;19271979;300000
21374;180714887;19285113;300000
21375;180701754;19298246;300000
21376;180688623;19311377;300000
21377;180675492;19324508;300000
21378;180662363;19337637;300000
21379;180649235;19350765;300000
21380;180636109;19363891;300000
21381;180622983;19377017;300000
21382;180609859;19390141;300000
21383;180596736;19403264;300000
21384;180583614;19416386;300000
21385;180570493;19429507;300000
21386;180557374;19442626;300000
21387;180544256;19455744;300000
21388;180531139;19468861;300000
21389;180518023;19481977;300000
21390;180504909;19495091;300000
21391;180491796;19508204;300000
21392;180478684;19521316;300000
21393;180465573;19534427;300000
21394;180452463;19547537;300000
21395;180439355;19560645;300000
21396;180426248;19573752;300000
21397;180413142;19586858;300000
21398;180400037;19599963;300000
21399;180386934;19613066;300000
21400;180373832;19626168;300000
21401;180360731;19639269;300000
21402;180347631;19652369;300000
21403;180334533;19665467;300000
21404;180321435;19678565;300000
21405;180308339;19691661;300000
21406;180295244;19704756;300000
21407;180282151;19717849;300000
21408;180269058;19730942;300000
21409;180255967;19744033;300000
21410;180242877;19757123;300000
21411;180229788;19770212;300000
21412;180216701;19783299;300000
21413;180203615;19796385;300000
21414;180190530;19809470;300000
21415;180177446;19822554;300000
21416;180164363;19835637;300000
21417;180151282;19848718;300000
21418;180138202;19861798;300000
21419;180125123;19874877;300000
21420;180112045;19887955;300000
21421;180098968;19901032;300000
21422;180085893;19914107;300000
21423;180072819;19927181;300000
21424;180059746;19940254;300000
21425;180046674;19953326;300000
21426;180033604;19966396;300000
21427;180020535;19979465;300000
21428;180007467;19992533;300000
